Date,maxT,minT,prcpt,rDate,year,month,droughtThresh,droughtPeriod,periodCount,drought
20/03/01,4.4,-2.5,0,2001-03-20,2001,Mar,1,Start,1,Not drought
21/03/01,3.3,-0.8,0.3,2001-03-21,2001,Mar,0,End,,
24/03/01,7.7,3.3,0,2001-03-24,2001,Mar,1,Start,2,Not drought
26/03/01,3,0.3,0.7,2001-03-26,2001,Mar,0,End,,
2/04/01,13.5,7.7,0,2001-04-02,2001,Apr,1,Start,2,Not drought
4/04/01,9.2,0.8,21.5,2001-04-04,2001,Apr,0,End,,
17/04/01,7.3,-0.7,0,2001-04-17,2001,Apr,1,Start,1,Not drought
18/04/01,6.7,-1.2,7.4,2001-04-18,2001,Apr,0,End,,
21/04/01,8,-2.2,0,2001-04-21,2001,Apr,1,Start,1,Not drought
22/04/01,8.7,3,0.2,2001-04-22,2001,Apr,0,End,,
24/04/01,10.1,-1.2,0.1,2001-04-24,2001,Apr,1,Start,1,Not drought
25/04/01,9,5,13.6,2001-04-25,2001,Apr,0,End,,
1/05/01,10.5,2.9,0,2001-05-01,2001,May,1,Start,3,Not drought
4/05/01,10.3,-0.2,1.5,2001-05-04,2001,May,0,End,,
6/05/01,12.3,2.1,0,2001-05-06,2001,May,1,Start,4,Not drought
10/05/01,14.8,6.5,5.9,2001-05-10,2001,May,0,End,,
12/05/01,22.4,6.3,0,2001-05-12,2001,May,1,Start,2,Not drought
14/05/01,21.2,9.6,9.4,2001-05-14,2001,May,0,End,,
21/05/01,15,7.9,0,2001-05-21,2001,May,1,Start,6,Not drought
27/05/01,20.1,11.9,1.1,2001-05-27,2001,May,0,End,,
30/05/01,17,8.8,0,2001-05-30,2001,May,1,Start,1,Not drought
31/05/01,17.9,8.2,0.3,2001-05-31,2001,May,0,End,,
5/06/01,13.7,6.1,0,2001-06-05,2001,Jun,1,Start,1,Not drought
6/06/01,17.1,9.3,0.4,2001-06-06,2001,Jun,0,End,,
9/06/01,11.1,5.5,0,2001-06-09,2001,Jun,1,Start,1,Not drought
10/06/01,11.4,3.9,1.3,2001-06-10,2001,Jun,0,End,,
11/06/01,13.4,6,0,2001-06-11,2001,Jun,1,Start,4,Not drought
15/06/01,19.3,10.7,3.3,2001-06-15,2001,Jun,0,End,,
18/06/01,11.8,7.7,0,2001-06-18,2001,Jun,1,Start,2,Not drought
20/06/01,17.9,10.2,2.4,2001-06-20,2001,Jun,0,End,,
21/06/01,15.8,7.6,0,2001-06-21,2001,Jun,1,Start,7,Not drought
28/06/01,20.4,12.2,0.3,2001-06-28,2001,Jun,0,End,,
1/07/01,18.5,12.2,0.1,2001-07-01,2001,Jul,1,Start,7,Not drought
8/07/01,21.1,12.1,1.5,2001-07-08,2001,Jul,0,End,,
10/07/01,17.7,10.9,0,2001-07-10,2001,Jul,1,Start,1,Not drought
11/07/01,17.2,7.7,13.3,2001-07-11,2001,Jul,0,End,,
16/07/01,14,2.9,0,2001-07-16,2001,Jul,1,Start,2,Not drought
18/07/01,17.1,10.9,48.7,2001-07-18,2001,Jul,0,End,,
24/07/01,21,10.5,0,2001-07-24,2001,Jul,1,Start,7,Not drought
31/07/01,22.1,13.9,0.6,2001-07-31,2001,Jul,0,End,,
1/08/01,20,8,0,2001-08-01,2001,Aug,1,Start,2,Not drought
3/08/01,19,13.8,3.1,2001-08-03,2001,Aug,0,End,,
10/08/01,16.7,8.4,0,2001-08-10,2001,Aug,1,Start,1,Not drought
11/08/01,16.2,7.8,0.2,2001-08-11,2001,Aug,0,End,,
21/08/01,18.9,7.7,0,2001-08-21,2001,Aug,1,Start,1,Not drought
22/08/01,20.7,12.6,0.9,2001-08-22,2001,Aug,0,End,,
24/08/01,21.6,15.9,0.1,2001-08-24,2001,Aug,1,Start,1,Not drought
25/08/01,18.4,14.2,2.1,2001-08-25,2001,Aug,0,End,,
26/08/01,22.4,12.8,0,2001-08-26,2001,Aug,1,Start,5,Not drought
31/08/01,15.2,10.6,0.5,2001-08-31,2001,Aug,0,End,,
7/09/01,14.4,11.1,0,2001-09-07,2001,Sep,1,Start,1,Not drought
8/09/01,15.4,9.4,11.2,2001-09-08,2001,Sep,0,End,,
9/09/01,13.6,5.9,0,2001-09-09,2001,Sep,1,Start,4,Not drought
13/09/01,13.9,7.9,18,2001-09-13,2001,Sep,0,End,,
18/09/01,10.6,7.2,0,2001-09-18,2001,Sep,1,Start,2,Not drought
20/09/01,11.7,9.3,3.3,2001-09-20,2001,Sep,0,End,,
21/09/01,14.8,5.5,0.1,2001-09-21,2001,Sep,1,Start,1,Not drought
22/09/01,11.3,8.5,0.2,2001-09-22,2001,Sep,0,End,,
23/09/01,14.3,5.6,0,2001-09-23,2001,Sep,1,Start,1,Not drought
24/09/01,12.4,9.5,2.4,2001-09-24,2001,Sep,0,End,,
26/09/01,12.6,6.3,0,2001-09-26,2001,Sep,1,Start,1,Not drought
27/09/01,13.6,8.7,4.5,2001-09-27,2001,Sep,0,End,,
12/10/01,17.5,10.6,0.1,2001-10-12,2001,Oct,1,Start,2,Not drought
14/10/01,16.2,13.2,0.2,2001-10-14,2001,Oct,0,End,,
19/10/01,14.6,4,0,2001-10-19,2001,Oct,1,Start,1,Not drought
20/10/01,14.1,8.6,10.7,2001-10-20,2001,Oct,0,End,,
25/10/01,12.7,7.9,0.1,2001-10-25,2001,Oct,1,Start,1,Not drought
26/10/01,13.2,8.4,17,2001-10-26,2001,Oct,0,End,,
28/10/01,12.3,6.8,0.1,2001-10-28,2001,Oct,1,Start,3,Not drought
31/10/01,15,5.4,9.4,2001-10-31,2001,Oct,0,End,,
1/11/01,9.2,4.6,0.1,2001-11-01,2001,Nov,1,Start,3,Not drought
4/11/01,11.2,5.1,1.2,2001-11-04,2001,Nov,0,End,,
10/11/01,4.5,-2.3,0,2001-11-10,2001,Nov,1,Start,1,Not drought
11/11/01,9.9,4.2,0.4,2001-11-11,2001,Nov,0,End,,
14/11/01,4.7,-1.2,0.1,2001-11-14,2001,Nov,1,Start,7,Not drought
21/11/01,10,5.6,1.2,2001-11-21,2001,Nov,0,End,,
23/11/01,7.2,-2.7,0,2001-11-23,2001,Nov,1,Start,1,Not drought
24/11/01,9.2,0.2,0.7,2001-11-24,2001,Nov,0,End,,
27/11/01,5.7,0.8,0.1,2001-11-27,2001,Nov,1,Start,1,Not drought
28/11/01,6.8,2.4,12.2,2001-11-28,2001,Nov,0,End,,
8/12/01,8.1,2.6,0,2001-12-08,2001,Dec,1,Start,2,Not drought
10/12/01,1.8,-3.5,0.3,2001-12-10,2001,Dec,0,End,,
11/12/01,3,-2.1,0,2001-12-11,2001,Dec,1,Start,3,Not drought
14/12/01,6,-0.5,0.4,2001-12-14,2001,Dec,0,End,,
15/12/01,2,-3.2,0,2001-12-15,2001,Dec,1,Start,1,Not drought
16/12/01,4.6,1.8,0.8,2001-12-16,2001,Dec,0,End,,
17/12/01,3.6,-2.5,0,2001-12-17,2001,Dec,1,Start,1,Not drought
18/12/01,5,1,0.2,2001-12-18,2001,Dec,0,End,,
19/12/01,5.7,0.8,0.1,2001-12-19,2001,Dec,1,Start,1,Not drought
20/12/01,5.1,-1.6,1.4,2001-12-20,2001,Dec,0,End,,
23/12/01,-0.5,-2,0,2001-12-23,2001,Dec,1,Start,1,Not drought
24/12/01,6,-1.6,7.4,2001-12-24,2001,Dec,0,End,,
26/12/01,2.5,-4,0.1,2001-12-26,2001,Dec,1,Start,1,Not drought
27/12/01,5.1,-2.7,9.3,2001-12-27,2001,Dec,0,End,,
31/12/01,-0.8,-6.1,0,2001-12-31,2001,Dec,1,Start,5,Not drought
5/01/02,4.1,-5.8,0.3,2002-01-05,2002,Jan,0,End,,
7/01/02,6.1,0,0.1,2002-01-07,2002,Jan,1,Start,1,Not drought
8/01/02,5.2,3,0.8,2002-01-08,2002,Jan,0,End,,
9/01/02,4,0,0,2002-01-09,2002,Jan,1,Start,1,Not drought
10/01/02,2.1,0.3,0.2,2002-01-10,2002,Jan,0,End,,
13/01/02,8.1,3.1,0,2002-01-13,2002,Jan,1,Start,1,Not drought
14/01/02,10.2,5.1,1.3,2002-01-14,2002,Jan,0,End,,
20/01/02,9.3,3.9,0,2002-01-20,2002,Jan,1,Start,2,Not drought
22/01/02,11.4,4.5,1.7,2002-01-22,2002,Jan,0,End,,
15/02/02,5.1,-1.2,0,2002-02-15,2002,Feb,1,Start,3,Not drought
18/02/02,8,2.2,2,2002-02-18,2002,Feb,0,End,,
2/03/02,5.6,-2.1,0,2002-03-02,2002,Mar,1,Start,1,Not drought
3/03/02,5.8,1.4,2.2,2002-03-03,2002,Mar,0,End,,
4/03/02,6.9,4.9,0,2002-03-04,2002,Mar,1,Start,1,Not drought
5/03/02,7.2,2.4,0.5,2002-03-05,2002,Mar,0,End,,
7/03/02,10.9,6.4,0.1,2002-03-07,2002,Mar,1,Start,2,Not drought
9/03/02,10.4,1.1,3,2002-03-09,2002,Mar,0,End,,
13/03/02,8.9,1.4,0,2002-03-13,2002,Mar,1,Start,2,Not drought
15/03/02,4.5,0.7,5.5,2002-03-15,2002,Mar,0,End,,
23/03/02,12.2,3.6,0,2002-03-23,2002,Mar,1,Start,8,Not drought
31/03/02,14.4,6.2,0.3,2002-03-31,2002,Mar,0,End,,
4/04/02,18.1,4.9,0,2002-04-04,2002,Apr,1,Start,14,Not drought
18/04/02,12.2,4.9,0.4,2002-04-18,2002,Apr,0,End,,
20/04/02,12.2,3.2,0,2002-04-20,2002,Apr,1,Start,6,Not drought
26/04/02,12.8,5.5,9.5,2002-04-26,2002,Apr,0,End,,
3/05/02,11.5,5.2,0,2002-05-03,2002,May,1,Start,1,Not drought
4/05/02,10.6,1.8,5.6,2002-05-04,2002,May,0,End,,
5/05/02,12,2.3,0,2002-05-05,2002,May,1,Start,1,Not drought
6/05/02,12.4,5.1,0.8,2002-05-06,2002,May,0,End,,
7/05/02,10.6,5.3,0,2002-05-07,2002,May,1,Start,6,Not drought
13/05/02,15.9,8.2,7.4,2002-05-13,2002,May,0,End,,
16/05/02,17,8.4,0,2002-05-16,2002,May,1,Start,2,Not drought
18/05/02,18.4,7.1,8.2,2002-05-18,2002,May,0,End,,
1/06/02,16.9,5,0,2002-06-01,2002,Jun,1,Start,2,Not drought
3/06/02,23.2,10,0.6,2002-06-03,2002,Jun,0,End,,
5/06/02,15.9,5.7,0,2002-06-05,2002,Jun,1,Start,1,Not drought
6/06/02,14,10.5,12.7,2002-06-06,2002,Jun,0,End,,
13/06/02,15.2,8,0,2002-06-13,2002,Jun,1,Start,1,Not drought
14/06/02,16.1,9.1,4.9,2002-06-14,2002,Jun,0,End,,
17/06/02,21.1,13.8,0,2002-06-17,2002,Jun,1,Start,5,Not drought
22/06/02,17.8,11.9,0.2,2002-06-22,2002,Jun,0,End,,
23/06/02,17.5,8.9,0.1,2002-06-23,2002,Jun,1,Start,4,Not drought
27/06/02,15.7,7.9,7,2002-06-27,2002,Jun,0,End,,
28/06/02,13.8,7.9,0.1,2002-06-28,2002,Jun,1,Start,2,Not drought
30/06/02,15,10.4,1.4,2002-06-30,2002,Jun,0,End,,
7/07/02,17.8,11.4,0,2002-07-07,2002,Jul,1,Start,1,Not drought
8/07/02,20.2,11.5,8,2002-07-08,2002,Jul,0,End,,
9/07/02,18,8.6,0,2002-07-09,2002,Jul,1,Start,1,Not drought
10/07/02,13.3,6.8,4.8,2002-07-10,2002,Jul,0,End,,
14/07/02,20.3,7.6,0,2002-07-14,2002,Jul,1,Start,5,Not drought
19/07/02,19,11.6,0.2,2002-07-19,2002,Jul,0,End,,
25/07/02,15,9.6,0,2002-07-25,2002,Jul,1,Start,6,Not drought
31/07/02,20.6,13.8,24.2,2002-07-31,2002,Jul,0,End,,
3/08/02,19.4,8.5,0,2002-08-03,2002,Aug,1,Start,1,Not drought
4/08/02,21.9,12.6,3.4,2002-08-04,2002,Aug,0,End,,
6/08/02,19.8,13.1,0.1,2002-08-06,2002,Aug,1,Start,1,Not drought
7/08/02,21.6,14.1,0.3,2002-08-07,2002,Aug,0,End,,
11/08/02,17.7,11.7,0,2002-08-11,2002,Aug,1,Start,1,Not drought
12/08/02,16.9,11.9,9.1,2002-08-12,2002,Aug,0,End,,
13/08/02,17.9,12.7,0.1,2002-08-13,2002,Aug,1,Start,6,Not drought
19/08/02,22.8,12.7,1.2,2002-08-19,2002,Aug,0,End,,
20/08/02,18,12.2,0,2002-08-20,2002,Aug,1,Start,1,Not drought
21/08/02,19,9.9,0.3,2002-08-21,2002,Aug,0,End,,
22/08/02,19.5,10.1,0,2002-08-22,2002,Aug,1,Start,1,Not drought
23/08/02,19.5,13,0.9,2002-08-23,2002,Aug,0,End,,
24/08/02,17.4,12.5,0,2002-08-24,2002,Aug,1,Start,1,Not drought
25/08/02,17.1,12,1,2002-08-25,2002,Aug,0,End,,
26/08/02,16.7,7.4,0,2002-08-26,2002,Aug,1,Start,3,Not drought
29/08/02,19.7,13.9,0.6,2002-08-29,2002,Aug,0,End,,
1/09/02,15.6,4.5,0,2002-09-01,2002,Sep,1,Start,5,Not drought
6/09/02,18.4,11.1,5,2002-09-06,2002,Sep,0,End,,
11/09/02,18.5,4.7,0,2002-09-11,2002,Sep,1,Start,15,Drought start
26/09/02,14.1,7.9,4,2002-09-26,2002,Sep,0,End,,
27/09/02,14.5,9.7,0.1,2002-09-27,2002,Sep,1,Start,5,Not drought
2/10/02,19.8,10.1,0.5,2002-10-02,2002,Oct,0,End,,
4/10/02,15,7.9,0,2002-10-04,2002,Oct,1,Start,1,Not drought
5/10/02,15.2,10.2,2.1,2002-10-05,2002,Oct,0,End,,
7/10/02,13.9,9.2,0,2002-10-07,2002,Oct,1,Start,5,Not drought
12/10/02,10,7.6,19.2,2002-10-12,2002,Oct,0,End,,
17/10/02,8.2,0.4,0,2002-10-17,2002,Oct,1,Start,2,Not drought
19/10/02,7.2,-1.2,1.4,2002-10-19,2002,Oct,0,End,,
18/11/02,7,2.1,0,2002-11-18,2002,Nov,1,Start,2,Not drought
20/11/02,5.1,2.7,1.7,2002-11-20,2002,Nov,0,End,,
25/11/02,6.6,2.5,0,2002-11-25,2002,Nov,1,Start,3,Not drought
28/11/02,9.2,6.2,6,2002-11-28,2002,Nov,0,End,,
30/11/02,7.4,4.7,0,2002-11-30,2002,Nov,1,Start,1,Not drought
1/12/02,10.4,5.7,11,2002-12-01,2002,Dec,0,End,,
6/12/02,5.9,2.9,0.1,2002-12-06,2002,Dec,1,Start,1,Not drought
7/12/02,6.1,3.1,2.5,2002-12-07,2002,Dec,0,End,,
9/12/02,2.8,-0.2,0,2002-12-09,2002,Dec,1,Start,4,Not drought
13/12/02,2,-0.1,0.5,2002-12-13,2002,Dec,0,End,,
18/12/02,3.6,-4.4,0,2002-12-18,2002,Dec,1,Start,4,Not drought
22/12/02,8.6,-1.4,30.8,2002-12-22,2002,Dec,0,End,,
5/01/03,0.6,-6.3,0,2003-01-05,2003,Jan,1,Start,2,Not drought
7/01/03,0.2,-4.6,0.2,2003-01-07,2003,Jan,0,End,,
11/01/03,2.8,-1.9,0,2003-01-11,2003,Jan,1,Start,2,Not drought
13/01/03,8.2,0.5,3.9,2003-01-13,2003,Jan,0,End,,
16/01/03,7.1,3.8,0.1,2003-01-16,2003,Jan,1,Start,2,Not drought
18/01/03,7.9,2.1,4.9,2003-01-18,2003,Jan,0,End,,
24/01/03,5.3,-0.5,0.1,2003-01-24,2003,Jan,1,Start,1,Not drought
25/01/03,8.6,4.7,7.8,2003-01-25,2003,Jan,0,End,,
31/01/03,0.1,-4.8,0,2003-01-31,2003,Jan,1,Start,1,Not drought
1/02/03,3.9,-4.1,8.3,2003-02-01,2003,Feb,0,End,,
5/02/03,2.2,-3.1,0,2003-02-05,2003,Feb,1,Start,2,Not drought
7/02/03,6.4,0.8,1.9,2003-02-07,2003,Feb,0,End,,
8/02/03,7.8,5.3,0,2003-02-08,2003,Feb,1,Start,1,Not drought
9/02/03,9.2,3.8,12.8,2003-02-09,2003,Feb,0,End,,
12/02/03,7.1,-0.4,0,2003-02-12,2003,Feb,1,Start,1,Not drought
13/02/03,6.4,-0.8,0.7,2003-02-13,2003,Feb,0,End,,
14/02/03,0.4,-5.2,0,2003-02-14,2003,Feb,1,Start,9,Not drought
23/02/03,5,-1.4,0.3,2003-02-23,2003,Feb,0,End,,
25/02/03,7.6,1.5,0,2003-02-25,2003,Feb,1,Start,4,Not drought
1/03/03,8.2,3.3,13.2,2003-03-01,2003,Mar,0,End,,
3/03/03,8.6,-1.2,0,2003-03-03,2003,Mar,1,Start,1,Not drought
4/03/03,8.2,0.7,3.1,2003-03-04,2003,Mar,0,End,,
7/03/03,8.7,2.9,0,2003-03-07,2003,Mar,1,Start,1,Not drought
8/03/03,6,1.9,17.1,2003-03-08,2003,Mar,0,End,,
13/03/03,6.1,1.3,0,2003-03-13,2003,Mar,1,Start,19,Drought start
1/04/03,12.7,5.6,8.8,2003-04-01,2003,Apr,0,End,,
3/04/03,8.9,2.4,0.1,2003-04-03,2003,Apr,1,Start,18,Drought start
21/04/03,10,4,7.4,2003-04-21,2003,Apr,0,End,,
22/04/03,15.2,4.8,0.1,2003-04-22,2003,Apr,1,Start,3,Not drought
25/04/03,10.9,7.3,4.4,2003-04-25,2003,Apr,0,End,,
5/05/03,19,7.8,0.1,2003-05-05,2003,May,1,Start,1,Not drought
6/05/03,13,5.2,0.4,2003-05-06,2003,May,0,End,,
7/05/03,12.4,5.6,0,2003-05-07,2003,May,1,Start,3,Not drought
10/05/03,13.2,1.5,0.3,2003-05-10,2003,May,0,End,,
15/05/03,11.1,2.8,0.1,2003-05-15,2003,May,1,Start,1,Not drought
16/05/03,13.4,5.1,3.2,2003-05-16,2003,May,0,End,,
29/05/03,20,9.4,0,2003-05-29,2003,May,1,Start,7,Not drought
5/06/03,18.2,8.4,1.8,2003-06-05,2003,Jun,0,End,,
7/06/03,20,10.7,0,2003-06-07,2003,Jun,1,Start,1,Not drought
8/06/03,20,10.7,3.2,2003-06-08,2003,Jun,0,End,,
14/06/03,18.2,10.9,0,2003-06-14,2003,Jun,1,Start,4,Not drought
18/06/03,20,9.6,0.2,2003-06-18,2003,Jun,0,End,,
21/06/03,16,8.2,0,2003-06-21,2003,Jun,1,Start,1,Not drought
22/06/03,20.3,12.2,0.8,2003-06-22,2003,Jun,0,End,,
24/06/03,15.5,11.4,0,2003-06-24,2003,Jun,1,Start,4,Not drought
28/06/03,15.1,10.4,9.8,2003-06-28,2003,Jun,0,End,,
29/06/03,17.4,5.9,0,2003-06-29,2003,Jun,1,Start,1,Not drought
30/06/03,20.9,10.6,7.7,2003-06-30,2003,Jun,0,End,,
4/07/03,13.9,11,0,2003-07-04,2003,Jul,1,Start,7,Not drought
11/07/03,22.9,11.3,0.6,2003-07-11,2003,Jul,0,End,,
12/07/03,16.7,10,0,2003-07-12,2003,Jul,1,Start,5,Not drought
17/07/03,26.4,16.2,6.1,2003-07-17,2003,Jul,0,End,,
19/07/03,22.4,13.7,0,2003-07-19,2003,Jul,1,Start,2,Not drought
21/07/03,21.2,13.3,1.4,2003-07-21,2003,Jul,0,End,,
23/07/03,18.4,11.8,0,2003-07-23,2003,Jul,1,Start,1,Not drought
24/07/03,18.8,12.6,3.3,2003-07-24,2003,Jul,0,End,,
28/07/03,17.6,9.4,0,2003-07-28,2003,Jul,1,Start,1,Not drought
29/07/03,19,14.3,2.4,2003-07-29,2003,Jul,0,End,,
2/08/03,21,8.2,0,2003-08-02,2003,Aug,1,Start,9,Not drought
11/08/03,23.9,15.4,1.4,2003-08-11,2003,Aug,0,End,,
13/08/03,22.6,12,0,2003-08-13,2003,Aug,1,Start,5,Not drought
18/08/03,20.5,13.2,1.6,2003-08-18,2003,Aug,0,End,,
19/08/03,17.8,11.8,0.1,2003-08-19,2003,Aug,1,Start,3,Not drought
22/08/03,20.1,13.6,4.6,2003-08-22,2003,Aug,0,End,,
25/08/03,20.5,12.4,0,2003-08-25,2003,Aug,1,Start,4,Not drought
29/08/03,12.5,8.4,8.2,2003-08-29,2003,Aug,0,End,,
30/08/03,15.6,5.2,0,2003-08-30,2003,Aug,1,Start,7,Not drought
6/09/03,19.9,10.7,2.3,2003-09-06,2003,Sep,0,End,,
13/09/03,16.9,7.7,0,2003-09-13,2003,Sep,1,Start,7,Not drought
20/09/03,17.2,12.2,0.9,2003-09-20,2003,Sep,0,End,,
25/09/03,15.1,2.8,0,2003-09-25,2003,Sep,1,Start,3,Not drought
28/09/03,13.4,5.1,1.2,2003-09-28,2003,Sep,0,End,,
29/09/03,12.7,2.9,0,2003-09-29,2003,Sep,1,Start,5,Not drought
4/10/03,14.2,6.3,1.2,2003-10-04,2003,Oct,0,End,,
11/10/03,12.4,6.4,0,2003-10-11,2003,Oct,1,Start,9,Not drought
20/10/03,9.5,2.1,0.3,2003-10-20,2003,Oct,0,End,,
21/10/03,7.8,-2.8,0,2003-10-21,2003,Oct,1,Start,2,Not drought
23/10/03,5.9,2.1,6.1,2003-10-23,2003,Oct,0,End,,
24/10/03,7.3,-0.9,0,2003-10-24,2003,Oct,1,Start,2,Not drought
26/10/03,7.4,1.9,8.7,2003-10-26,2003,Oct,0,End,,
27/10/03,7.4,-1.2,0.1,2003-10-27,2003,Oct,1,Start,2,Not drought
29/10/03,9.7,5.5,9.2,2003-10-29,2003,Oct,0,End,,
5/11/03,12.5,4.8,0,2003-11-05,2003,Nov,1,Start,4,Not drought
9/11/03,5.8,4.2,0.4,2003-11-09,2003,Nov,0,End,,
11/11/03,9.9,5.7,0.1,2003-11-11,2003,Nov,1,Start,1,Not drought
12/11/03,10.2,5.5,11.9,2003-11-12,2003,Nov,0,End,,
19/11/03,12.2,9.9,0,2003-11-19,2003,Nov,1,Start,1,Not drought
20/11/03,12.1,8.7,2.3,2003-11-20,2003,Nov,0,End,,
22/11/03,7,-1.5,0,2003-11-22,2003,Nov,1,Start,3,Not drought
25/11/03,6.9,-3,0.9,2003-11-25,2003,Nov,0,End,,
28/11/03,5.5,0,0,2003-11-28,2003,Nov,1,Start,1,Not drought
29/11/03,8.2,1.8,1,2003-11-29,2003,Nov,0,End,,
5/12/03,7.4,3.9,0,2003-12-05,2003,Dec,1,Start,6,Not drought
11/12/03,8,2.3,20.4,2003-12-11,2003,Dec,0,End,,
16/12/03,2.8,-3.7,0,2003-12-16,2003,Dec,1,Start,3,Not drought
19/12/03,6,-1.7,0.2,2003-12-19,2003,Dec,0,End,,
22/12/03,4,-3.5,0,2003-12-22,2003,Dec,1,Start,1,Not drought
23/12/03,6.8,-2.5,8.8,2003-12-23,2003,Dec,0,End,,
25/12/03,8.2,6.3,0.1,2003-12-25,2003,Dec,1,Start,1,Not drought
26/12/03,9.2,7.4,1,2003-12-26,2003,Dec,0,End,,
26/01/04,4.3,-2,0,2004-01-26,2004,Jan,1,Start,1,Not drought
27/01/04,2.4,-1.3,0.3,2004-01-27,2004,Jan,0,End,,
6/02/04,11.4,6.6,0,2004-02-06,2004,Feb,1,Start,1,Not drought
7/02/04,8.1,1.8,15,2004-02-07,2004,Feb,0,End,,
9/02/04,4.4,-2.9,0.1,2004-02-09,2004,Feb,1,Start,2,Not drought
11/02/04,8,4,0.5,2004-02-11,2004,Feb,0,End,,
12/02/04,10.4,6.6,0,2004-02-12,2004,Feb,1,Start,1,Not drought
13/02/04,8.6,6.7,0.4,2004-02-13,2004,Feb,0,End,,
16/02/04,7,-0.6,0,2004-02-16,2004,Feb,1,Start,1,Not drought
17/02/04,7.9,3,1.6,2004-02-17,2004,Feb,0,End,,
18/02/04,5.9,1.5,0.1,2004-02-18,2004,Feb,1,Start,1,Not drought
19/02/04,6.2,2,0.2,2004-02-19,2004,Feb,0,End,,
20/02/04,5.6,0.2,0,2004-02-20,2004,Feb,1,Start,4,Not drought
24/02/04,3.4,-1.4,2.1,2004-02-24,2004,Feb,0,End,,
26/02/04,1.1,-4.7,0,2004-02-26,2004,Feb,1,Start,1,Not drought
27/02/04,1.2,-3.8,1.6,2004-02-27,2004,Feb,0,End,,
29/02/04,2,-2.9,0,2004-02-29,2004,Feb,1,Start,3,Not drought
3/03/04,4.9,0,0.2,2004-03-03,2004,Mar,0,End,,
5/03/04,10,-1,0,2004-03-05,2004,Mar,1,Start,1,Not drought
6/03/04,7.7,0.5,4.5,2004-03-06,2004,Mar,0,End,,
9/03/04,6.3,1.8,0,2004-03-09,2004,Mar,1,Start,1,Not drought
10/03/04,4.9,-0.3,0.2,2004-03-10,2004,Mar,0,End,,
12/03/04,2.4,-1.4,0,2004-03-12,2004,Mar,1,Start,1,Not drought
13/03/04,4.2,-1.1,1,2004-03-13,2004,Mar,0,End,,
28/03/04,7,4.7,0.1,2004-03-28,2004,Mar,1,Start,4,Not drought
1/04/04,14.5,-0.1,0.2,2004-04-01,2004,Apr,0,End,,
9/04/04,7.7,-2.2,0,2004-04-09,2004,Apr,1,Start,1,Not drought
10/04/04,9.1,6.1,1.6,2004-04-10,2004,Apr,0,End,,
11/04/04,9.2,5.2,0,2004-04-11,2004,Apr,1,Start,5,Not drought
16/04/04,12.8,5.7,5.7,2004-04-16,2004,Apr,0,End,,
23/04/04,13.8,0.7,0.1,2004-04-23,2004,Apr,1,Start,4,Not drought
27/04/04,15.4,7.2,6.3,2004-04-27,2004,Apr,0,End,,
1/05/04,13.2,6.8,0,2004-05-01,2004,May,1,Start,2,Not drought
3/05/04,16.8,5.6,1.6,2004-05-03,2004,May,0,End,,
7/05/04,12.1,3.2,0,2004-05-07,2004,May,1,Start,1,Not drought
8/05/04,13.1,7.4,3.6,2004-05-08,2004,May,0,End,,
10/05/04,13.5,10,0,2004-05-10,2004,May,1,Start,1,Not drought
11/05/04,16.3,7.4,7.5,2004-05-11,2004,May,0,End,,
12/05/04,18,7.7,0.1,2004-05-12,2004,May,1,Start,8,Not drought
20/05/04,16.2,8.4,1.4,2004-05-20,2004,May,0,End,,
21/05/04,14,4.1,0,2004-05-21,2004,May,1,Start,8,Not drought
29/05/04,15.6,9.8,4.6,2004-05-29,2004,May,0,End,,
31/05/04,17.5,5.9,0,2004-05-31,2004,May,1,Start,1,Not drought
1/06/04,19.2,8.6,11.6,2004-06-01,2004,Jun,0,End,,
6/06/04,17.4,12.9,0,2004-06-06,2004,Jun,1,Start,4,Not drought
10/06/04,21.6,13.1,1.5,2004-06-10,2004,Jun,0,End,,
14/06/04,20.3,14.2,0,2004-06-14,2004,Jun,1,Start,2,Not drought
16/06/04,15.2,9.9,0.9,2004-06-16,2004,Jun,0,End,,
28/06/04,18.5,8.1,0,2004-06-28,2004,Jun,1,Start,2,Not drought
30/06/04,17.3,11,1.4,2004-06-30,2004,Jun,0,End,,
6/07/04,17,7,0,2004-07-06,2004,Jul,1,Start,1,Not drought
7/07/04,20.3,9.4,6.8,2004-07-07,2004,Jul,0,End,,
9/07/04,11.9,7.4,0.1,2004-07-09,2004,Jul,1,Start,1,Not drought
10/07/04,14.6,8,1.4,2004-07-10,2004,Jul,0,End,,
19/07/04,16.7,6.9,0,2004-07-19,2004,Jul,1,Start,1,Not drought
20/07/04,18.8,11.2,0.4,2004-07-20,2004,Jul,0,End,,
22/07/04,21.5,11.3,0,2004-07-22,2004,Jul,1,Start,3,Not drought
25/07/04,16.4,10.7,2.9,2004-07-25,2004,Jul,0,End,,
29/07/04,22.9,12.7,0,2004-07-29,2004,Jul,1,Start,1,Not drought
30/07/04,24,13.6,1.4,2004-07-30,2004,Jul,0,End,,
31/07/04,19.2,11.6,0.1,2004-07-31,2004,Jul,1,Start,3,Not drought
3/08/04,21.6,13.5,1.6,2004-08-03,2004,Aug,0,End,,
7/08/04,23.7,13.1,0,2004-08-07,2004,Aug,1,Start,2,Not drought
9/08/04,26.8,18.3,1.3,2004-08-09,2004,Aug,0,End,,
